Study_Code,Clinical_Department,Country,Phase,Rare_Disease,New_Indication,Elderly_Usage,Number_of_Sites,CTT_Actual,Actual_Final_Protocol,CTT_FP_Weeks,Risk_Score,Success_Score,FSI_Demand
045a1c5d,Oncology,France,4,0,0,0,8,13,2,46,0.7811122084707658,0.2292267431187408,6.300232106392261
4a274a38,Infectious Disease,Japan,4,0,1,0,47,14,4,42,0.16452977448079198,0.3451306894482515,0.5854194493576715
1cc70662,Endocrinology,France,3,0,0,1,45,28,3,12,0.8651252166681059,0.6345961190439695,0.24214214139856716
06567af2,Endocrinology,France,3,1,0,0,40,17,1,17,0.8463901509962717,0.7775429229151055,0.44123963732949933
1d1971bc,Neurology,Japan,3,0,1,1,39,29,4,8,0.5252869486352062,0.34704679910787734,0.2270309015655827
52eb4896,Oncology,Canada,3,1,1,0,47,25,11,33,0.6043802667542815,0.883577833673468,0.44006808732763575
64d33906,Oncology,Australia,2,0,1,1,7,17,11,31,0.7420672573398273,0.19826216099573368,4.99018468158159
7d8470d9,Neurology,Japan,1,1,1,0,22,9,2,48,0.7090733125565734,0.2868392512388616,2.5067309733017025
13ed2760,Neurology,UK,1,0,0,1,47,27,10,40,0.11488238037388816,0.9734184290285898,0.0
5db47c33,Neurology,India,1,0,1,1,28,11,5,11,0.2101917734636372,0.2212703772882919,0.5580827082302965
000f35e9,Infectious Disease,India,2,0,0,1,36,21,1,18,0.24633150020312114,0.8993001769514297,0.0
91ffc787,Oncology,Japan,1,1,1,1,38,19,8,31,0.780108300164889,0.7335415678636859,0.8171309289145231
7ba8726f,Infectious Disease,UK,2,0,0,0,6,9,10,39,0.4960752066031421,0.16577838157753605,7.0594927577192035
e9f76f0b,Neurology,Australia,2,0,1,1,6,28,2,36,0.5909523637481426,0.5353361460099495,5.935922476541028
9ca95b76,Oncology,India,2,1,1,0,14,11,11,9,0.7954186932059357,0.5670814178303257,0.7899249457510975
032b83b1,Infectious Disease,UK,1,1,0,0,27,6,3,15,0.4068840421576817,0.9389256682742538,0.012462512368190732
1cc76207,Infectious Disease,Australia,4,1,1,1,19,28,3,10,0.7740012045868958,0.4789941337694519,0.6682221537534967
4f183ee6,Neurology,UK,1,1,1,1,16,22,4,48,0.49806934716660367,0.5020872539178484,3.17501300971154
56eb74a3,Oncology,France,1,0,1,0,47,14,7,31,0.4394621689967859,0.20123537930774046,0.9161164616450799
87e0696d,Neurology,India,3,0,0,0,21,5,9,10,0.3997335376492661,0.6752553070938963,0.12167382105586655
3269cb6f,Oncology,Australia,2,1,1,0,22,18,3,44,0.9684503339431446,0.28980727830018693,2.7234217507834337
ec45f8d4,Endocrinology,India,4,0,1,1,18,23,1,4,0.794776069638081,0.16977993240133615,0.8618239442887561
6c3a6b44,Cardiology,France,3,1,0,1,21,20,11,27,0.11817634669617644,0.9972271000637146,0.37619842393416303
6b22f221,Cardiology,Japan,4,0,0,0,19,23,10,48,0.9616739378663816,0.34266666516652466,3.024471545491393
2f340ded,Cardiology,France,4,1,1,0,16,10,1,22,0.797895666754006,0.22694784861592357,1.802326625585172
6c9f7070,Neurology,India,2,0,0,0,20,16,11,35,0.23425724300883002,0.7295413371374587,1.4733960056156938
b4404580,Endocrinology,India,1,1,0,1,36,7,6,33,0.16870431287018542,0.8395139403297117,0.11058355069614059
35a09b47,Oncology,Canada,2,1,0,0,27,11,5,4,0.37737468429350807,0.15766974381371204,0.5376496405630817
e8aec041,Infectious Disease,Australia,2,0,1,0,42,28,10,35,0.6617633764114556,0.19485397672280835,1.215766818260385
dc7b0d14,Oncology,Japan,3,0,1,0,38,7,7,23,0.6548920202345206,0.18115644122384128,1.1580019936594483
49a20f9f,Infectious Disease,France,2,0,0,0,38,29,7,24,0.34826511263429843,0.1422633729902601,0.8841239960205374
98ae74fa,Oncology,Australia,1,1,1,1,20,21,3,22,0.501107480791676,0.6935108307708554,0.9741385200504624
ffd70a28,Endocrinology,USA,4,0,0,0,38,19,7,33,0.2907011401423619,0.6294818707654277,0.6028417492325321
7ecf7cdf,Infectious Disease,Australia,2,1,1,1,44,23,9,31,0.14552081665006372,0.6965259909039396,0.0
4eba1aee,Neurology,USA,4,0,0,1,11,23,8,35,0.5652734206841908,0.555100446946763,3.1243565563081916
8e186f5e,Oncology,Japan,2,0,1,0,37,27,3,33,0.41229202082683425,0.8357569168650234,0.3316221999319312
e00a9fe2,Oncology,France,4,1,0,1,8,15,10,26,0.588594189068137,0.5920014722487179,3.2655228229041784
b497b6ec,Infectious Disease,France,2,1,1,0,47,25,5,30,0.9518565902234065,0.9268722413196624,0.5309477880317471
8cda919f,Neurology,UK,3,0,1,0,11,24,8,40,0.229033280525789,0.537083679253594,3.1302085199285092
ec751c9f,Neurology,India,4,1,0,0,22,6,2,29,0.1017658164798598,0.8115927950904389,0.5846071059168816
6dd78834,Endocrinology,Germany,2,1,1,0,8,11,7,6,0.16919039195391267,0.46662431831527074,0.23165816838989728
c4494fcf,Neurology,Canada,2,0,1,0,15,23,11,34,0.5164374664914662,0.49170150529879864,2.31727644733143
f3e9076a,Neurology,Australia,3,1,1,1,47,11,10,5,0.7362388268220912,0.8640928407141252,0.0
cc2b4ffe,Neurology,Japan,3,0,1,1,24,14,10,13,0.6226872429854701,0.196893851821897,0.8834020830222169
54233910,Cardiology,Germany,3,0,1,0,15,16,7,41,0.5454051466363723,0.6084259794848873,2.442270903169048
57152764,Endocrinology,Australia,4,1,1,1,19,27,11,22,0.4185668179831712,0.753702821000907,0.9877689552052241
649fd7f1,Oncology,Germany,4,0,1,0,21,22,8,34,0.3789767543783509,0.7753785538753483,1.0763543308528136
d10414a3,Infectious Disease,Japan,3,1,1,1,38,27,1,32,0.4386575575944821,0.6323441744529779,0.6120185228446096
c1bee92e,Oncology,France,1,0,0,1,16,10,8,28,0.6504714586081641,0.5032580357435624,1.7180395636184773
6a9fa15c,Endocrinology,Japan,1,1,1,0,46,24,1,35,0.2509785602789826,0.334704199480082,0.5935771451782146
223967c6,Infectious Disease,Australia,2,1,0,1,32,25,3,20,0.7942258747491632,0.9184836118187101,0.6759244410328742
ff97ce35,Endocrinology,Germany,1,1,1,1,39,12,9,48,0.6177279160837993,0.43280915276919285,1.4454356676103721
2a11653c,Neurology,India,2,1,0,1,12,9,4,26,0.3422407398502849,0.8190928796800112,1.6174514272058822
90cdbb85,Infectious Disease,Canada,4,1,1,0,31,7,10,21,0.5510376665301554,0.12849905166637263,1.096540621736946
d79b3015,Neurology,Canada,4,0,0,1,26,6,9,14,0.9665008189166497,0.3089522932179482,1.1399541584915789
dacae64c,Oncology,India,1,0,0,1,28,26,1,23,0.11844237623067463,0.4110263135957103,0.5196025760807771
8e1505e9,Oncology,India,4,1,1,1,6,10,8,16,0.2795703768111063,0.7044166569791838,2.3162072584018856
d26cb9be,Infectious Disease,France,3,0,0,1,35,11,3,27,0.5035422159129502,0.3873977264457019,0.8544632619051159
c4bf4aeb,Infectious Disease,Australia,3,1,1,1,26,12,11,46,0.6745957496018453,0.13722742073737643,2.3285982454877487
12f0397c,Endocrinology,USA,1,1,1,1,5,8,7,23,0.2910054396569367,0.25648076444861445,4.6581742249731475
d94ea762,Endocrinology,Japan,1,0,0,1,18,16,2,45,0.9382635535385766,0.3332488171323934,3.072400171676409
836423b3,Neurology,Canada,2,0,1,1,29,28,7,31,0.678314811182178,0.25844273194223716,1.4152449975143144
c7565102,Infectious Disease,India,4,1,0,1,40,16,7,38,0.8896887540607874,0.28335210412702005,1.503818314273321
a2ed69df,Oncology,Japan,2,1,0,0,40,21,9,24,0.3963861372252867,0.792061246606019,0.27424341577277545
32787250,Endocrinology,Canada,2,1,1,1,45,26,2,9,0.8460585408759665,0.4708302795554141,0.6534699318180975
41a66013,Endocrinology,India,3,1,1,1,7,26,8,10,0.44039729520950166,0.4646613202011327,1.2905279704529504
764a0759,Oncology,Australia,3,1,1,1,9,23,5,32,0.32747659521508443,0.9699457029935376,2.8869875143383013
c85c7544,Endocrinology,Canada,3,1,1,1,5,13,10,26,0.9204898052474138,0.5020316541497802,5.5431659641874
a280fb72,Neurology,France,3,0,1,1,23,16,9,8,0.18299662811096912,0.9348923192791554,0.0
c63fa492,Infectious Disease,USA,2,1,0,0,37,25,8,25,0.9485999164507638,0.3691567883950123,1.207998499753437
a644e305,Oncology,USA,3,1,0,0,46,21,3,12,0.5126636852808449,0.46056363391375577,0.5330619983416172
ee0c1cb6,Infectious Disease,India,4,0,1,0,34,27,3,35,0.9933629261372755,0.45665502046071593,1.5879094093721473
ff741fac,Endocrinology,Canada,3,1,1,0,16,14,11,13,0.585635188361526,0.59147094908318,0.924863884700668
7932c4ef,Endocrinology,France,3,1,1,1,14,23,10,49,0.7817393548740728,0.625822561768557,3.55445571042518
81e9df1d,Oncology,UK,3,0,0,1,38,15,8,46,0.1063639147042036,0.32331252613804196,0.994749919264222
949d51ba,Neurology,Japan,1,1,0,1,20,24,9,31,0.5470001379641487,0.8142258253754068,1.3443916224257646
69104c19,Cardiology,Japan,4,0,0,0,44,26,2,14,0.7637081244563038,0.5468733592091133,0.4316865592468286
f84e12b4,Oncology,Germany,4,1,1,0,33,28,3,10,0.8045443179626042,0.10633919816692673,1.003269694007038
e93680c3,Cardiology,France,2,0,1,0,19,17,8,33,0.24224372434143826,0.6322065699850121,1.4520651628396377
56e96984,Cardiology,Canada,2,0,0,0,15,8,2,46,0.47707385534450075,0.8182534973762228,2.6927420238425963
c3b3f2c5,Neurology,Australia,3,0,1,1,48,19,8,48,0.4771647623074049,0.32542006403391205,1.0665694478162304
e6558b72,Cardiology,Australia,1,1,1,1,38,16,5,41,0.1932767276491503,0.13408390842573342,1.3184361331917214
72c7e573,Cardiology,Germany,2,1,0,0,40,29,6,37,0.49874095692232,0.8264607900856504,0.48010563667203976
c0d9b3b6,Neurology,India,2,0,0,1,34,28,10,49,0.8263836628264049,0.9786490443744644,1.3045001518783346
d23645e7,Cardiology,Canada,3,0,1,0,39,14,4,31,0.3701626638570883,0.16890725319841213,0.9252995716967904
bcd868f9,Cardiology,Germany,3,1,0,0,13,26,3,35,0.48931706970449484,0.9442331265931491,2.143708211533283
0031811f,Cardiology,USA,2,1,1,0,22,11,8,19,0.9648628165559284,0.42334697077845584,1.4793179176841622
d05555cc,Oncology,Japan,2,1,0,0,23,28,9,42,0.128537268302406,0.9472956477292788,0.9867749859286126
e219d3af,Oncology,Canada,4,1,0,1,43,6,8,4,0.6323695911058201,0.6839553916022021,0.08202610185954137
727583b4,Oncology,Germany,1,1,1,1,8,25,9,37,0.7690924825998662,0.901219881203572,4.267358029283775
b9722dd7,Neurology,USA,4,0,1,0,10,11,1,44,0.7847941906280606,0.807249722546272,4.427856446277994
716d2506,Endocrinology,France,2,1,0,0,37,12,5,26,0.7443442223956399,0.12519796853856416,1.2497893653781451
d03b22b1,Cardiology,Germany,4,0,1,1,36,25,7,23,0.7538062991215927,0.15889825209254851,1.0459117408021061
605a7eb0,Cardiology,India,4,1,0,1,20,23,8,21,0.1531113991057449,0.5731701446066897,0.8184152099777728
5f605a67,Neurology,India,2,0,1,0,15,10,11,21,0.5807229572226995,0.21665711786042138,1.8241671920117408
6075322a,Cardiology,India,3,0,0,0,26,25,2,45,0.8046721644915305,0.5149308152414364,2.043238321287285
0adcfc45,Oncology,Canada,2,1,0,0,40,12,11,43,0.18465854413359664,0.9591672687080208,0.4254331603995623
92dc17e5,Endocrinology,Australia,3,0,0,0,27,29,4,24,0.11084493014818109,0.3652815587990359,0.6592091883768876
d444c4ea,Infectious Disease,Australia,2,0,1,0,30,29,7,11,0.8331056484396923,0.5400214424341668,0.5798894716578313
041907b2,Cardiology,Japan,2,0,0,1,35,26,5,37,0.7410649488098403,0.4458336670612625,1.3348773778431973
647a41b1,Oncology,Germany,2,0,0,1,33,24,1,14,0.47098577522299834,0.6668442678234237,0.16054731032279362
496771d5,Infectious Disease,France,1,1,0,0,9,8,2,46,0.9463567893167547,0.27446043758640293,5.732972173558991
82f00f40,Endocrinology,Germany,3,0,0,0,42,29,5,46,0.7899382851863241,0.333945361120855,1.4254606527176403
5a80d9c3,Infectious Disease,Japan,1,1,1,0,29,24,6,13,0.9710748474459197,0.8728910662276091,0.4494575857072441
26c5431a,Oncology,USA,2,0,1,0,38,28,1,11,0.9363837335927205,0.8302026014743045,0.4851133695958099
d4bfc1d0,Infectious Disease,Japan,4,1,0,1,16,13,3,50,0.5331642426813764,0.8102707199835764,2.881101066578125
f34f5a99,Neurology,India,1,1,0,1,26,9,6,11,0.7792380807792094,0.7938276483861064,0.3581860502168753
5bec3671,Infectious Disease,Canada,3,1,1,0,13,10,6,22,0.7022722499268751,0.5134937441154211,1.7782830116728328
72fe690b,Cardiology,USA,2,0,0,1,24,23,7,4,0.8303006890832423,0.7560016952789874,0.20042596259012818
081d8c24,Cardiology,Canada,1,1,1,0,33,16,10,6,0.8089195620258928,0.448484336084906,0.3738684274624616
672c6f8c,Neurology,India,4,1,0,0,48,9,3,47,0.2379087730299041,0.19063862217053218,1.0390998774684737
a6386f85,Oncology,UK,1,0,1,1,33,9,1,35,0.3103619786276917,0.4540371774840032,1.0114780099490055
e7a9a384,Cardiology,Japan,3,1,0,0,49,22,7,51,0.3391584194598106,0.2427967398051378,1.3738752721911875
f5dfa05c,Endocrinology,Japan,1,0,1,1,31,10,11,19,0.8366487032953095,0.4517665125692587,0.8874595442760905
63f829c7,Cardiology,France,4,0,1,0,21,13,3,33,0.82966753353627,0.3676826938265979,2.123793655733304
2b3c7aff,Cardiology,Germany,4,1,1,0,9,15,5,31,0.545801812245498,0.6392446003611324,3.2802805117590226
d5e48042,Oncology,USA,3,0,0,0,49,27,4,31,0.622749033326729,0.42538637394858114,0.7171700915975365
1424b348,Infectious Disease,Australia,4,0,1,0,17,18,1,19,0.8442299376715598,0.7350306970412606,1.113956486568231
d2ceaa9d,Cardiology,Canada,2,0,1,1,46,28,7,44,0.3813342406099689,0.5609320129428844,0.790997539440216
1dfbcbf0,Neurology,USA,4,1,0,0,19,6,4,36,0.14516089922472697,0.9275430506638599,1.0192753282968035
a8847b7d,Infectious Disease,France,2,0,0,1,19,18,1,28,0.5343367944512505,0.1819228918153483,1.7654135360328693
5f5afad2,Endocrinology,France,1,0,0,1,22,29,11,21,0.9223454294638046,0.718938269777199,1.113912481158334
594a860d,Oncology,Canada,2,0,0,0,6,23,6,29,0.8114214348640656,0.7051571898130357,4.865600794394473
ec360152,Endocrinology,Australia,2,1,1,1,27,14,4,9,0.4299555727976372,0.9555638926714306,0.0
95d8d4ec,Infectious Disease,Germany,1,0,0,0,47,9,4,41,0.15829422443455304,0.43439668033928724,0.3533219933753332
86f38880,Infectious Disease,Canada,4,1,0,1,17,27,2,47,0.673227554844259,0.37489417274094605,3.071734593467441
2d212192,Infectious Disease,Canada,2,0,0,1,47,8,1,6,0.8510417162834681,0.25515409979229087,0.7303143399151075
606faa9b,Endocrinology,India,4,1,0,0,8,11,3,46,0.6984537098091746,0.3387596638197643,6.029959561015859
18cfc21b,Infectious Disease,Australia,1,1,0,0,29,28,10,9,0.4825671982867178,0.5517016954796248,0.27724875743213706
32665257,Endocrinology,Germany,3,1,0,1,15,17,5,17,0.2110182518611642,0.8539416657639795,0.6301006726370868
544c62bb,Infectious Disease,Japan,4,0,0,0,46,14,9,21,0.9196968197236194,0.3558579431325771,1.0227185990049055
af4242f3,Neurology,India,4,0,1,0,16,14,7,19,0.3483624931780447,0.24196790499165152,1.426920366102016
241443d3,Infectious Disease,UK,3,0,1,1,17,8,4,27,0.3018583328436634,0.34491562396675185,1.7689911950372705
71dfda4b,Endocrinology,Australia,3,1,1,1,13,20,8,16,0.8343789990486887,0.19083427752563614,2.127366421204311
d3ea64c9,Cardiology,Germany,1,0,1,0,49,19,4,4,0.9830979448514713,0.9340258746771966,0.011881114584499086
6f04ca73,Infectious Disease,France,4,0,1,1,42,25,6,41,0.6941442328702844,0.8853617368200225,0.6666666715988709
ed3632a6,Cardiology,India,4,1,0,0,10,15,1,17,0.6623294401220955,0.3776425452866371,1.9402438951628875
925bcd7b,Neurology,Germany,1,0,0,0,47,23,6,20,0.3874877822989563,0.32228903433868034,0.5036021829798771
cf0dd519,Oncology,USA,4,0,0,1,47,25,10,16,0.11837210561661642,0.9148575826584241,0.0
1fbd8b43,Neurology,Canada,2,1,0,0,14,28,5,16,0.2726180792404387,0.10159475618886038,1.3766045880178166
8b317d55,Infectious Disease,UK,2,1,1,1,27,7,2,12,0.6259873929009147,0.640519775192212,0.3095833491858969
b9afd893,Cardiology,Japan,2,0,1,0,19,19,1,9,0.236184815634441,0.9244033848511034,0.0
f926c7a2,Cardiology,Canada,4,1,0,0,49,20,6,9,0.8954522262381944,0.5577017400157175,0.5172239348136807
b7d921cf,Endocrinology,USA,2,0,0,0,27,18,11,33,0.2693302190675967,0.10267026363967051,1.2399661798355988
3de935b6,Cardiology,USA,2,0,1,1,44,9,2,40,0.5698940077107114,0.2969842864466401,1.1833674761090718
9b320074,Endocrinology,UK,1,0,1,1,41,21,9,49,0.5608119211919155,0.9301974345027406,0.7068928788027625
e25cf24f,Oncology,Japan,1,0,1,0,38,22,9,17,0.6435510671166854,0.11532018176184633,0.8105271930517334
764d4465,Infectious Disease,France,3,0,0,1,20,23,1,7,0.3946906627462351,0.45530178945688127,0.19469034534239238
da306725,Endocrinology,India,3,1,0,1,49,5,5,37,0.8861807809587838,0.8107702536996804,0.8716146735646635
f4180958,Oncology,Australia,3,1,1,0,45,29,8,5,0.4998713823775627,0.854281894316503,0.0
8ddbb7e2,Cardiology,Japan,3,0,1,1,36,13,4,20,0.7301382208629166,0.5298471393658031,0.7655120287214131
b356e557,Cardiology,Australia,1,1,0,1,42,25,3,45,0.6723197748700328,0.3092353765595673,1.5336743357931246
9606c481,Oncology,Germany,1,1,0,1,44,18,5,17,0.20544047480773295,0.639734245917543,0.04062818867516976
6a848199,Cardiology,USA,1,0,0,0,9,24,5,20,0.6603754174323503,0.33740022840157136,2.565635545460029
6a822dad,Oncology,Germany,2,1,0,0,21,25,8,33,0.5956324101829864,0.3297378321963247,1.8439613344178034
437804b3,Endocrinology,France,2,1,1,1,26,24,6,46,0.9087436569303153,0.8268397870573118,1.8640893096257822
7d82ad5a,Endocrinology,Germany,3,0,1,0,43,25,2,32,0.892788972836413,0.23883925176695178,1.3833712495873811
adba2e3d,Oncology,Japan,2,0,1,1,45,27,11,10,0.23585930867048174,0.10496933056179172,0.13567792766814468
95e0dc76,Endocrinology,Germany,4,0,0,0,22,15,1,12,0.1735166310279469,0.4030976953052642,0.4294219656592101
2cbc021d,Endocrinology,France,1,0,0,1,32,28,3,49,0.3651329972897819,0.5418765594955269,1.3942587209836226
bf92ac83,Endocrinology,France,3,0,0,0,17,6,2,26,0.9879515710158778,0.7345723527057914,1.6611582384332628
952ef5ba,Neurology,France,3,0,1,1,46,24,4,39,0.11941639876568508,0.8030037318438598,0.3070204158055908
cbdf144b,Infectious Disease,Japan,4,0,1,0,5,28,3,17,0.7056030156155891,0.6971672900202671,3.349437738774045
e1ccc110,Cardiology,France,2,1,1,1,23,27,9,23,0.6476623604568794,0.663857992285234,0.9730274679057832
6c92ee02,Neurology,USA,3,0,0,0,38,29,5,20,0.6819204524120351,0.6991738500874916,0.6114199513550531
3c9126d9,Endocrinology,Canada,2,1,0,0,8,9,4,35,0.29645730079366733,0.3443738658229891,4.349097370809637
797dc2f6,Oncology,France,2,1,1,0,47,26,10,28,0.30404561121986495,0.44412519066811107,0.5892026855944076
a802aef6,Endocrinology,Germany,4,0,0,1,7,28,9,33,0.48757787395644214,0.654792850899608,4.511860587438269
56e7f2a9,Infectious Disease,India,3,1,1,1,45,19,4,30,0.18627202636026072,0.1590135943185756,0.8630424198363854
42da55f9,Endocrinology,Germany,2,1,1,1,14,16,6,30,0.16715188811704618,0.3657928150610701,1.8664359259298666
4b4dfbdc,Oncology,India,2,1,1,0,32,18,10,49,0.17952350813748746,0.46577705028188776,1.3767586907865614
fe53fe73,Infectious Disease,Germany,4,0,1,1,38,15,1,34,0.615681254175632,0.5800966145685424,0.7038105598224131
2e32d74f,Endocrinology,Japan,4,1,0,0,43,25,2,48,0.45796767120810444,0.537833896624865,0.9263936392172663
c9a2c9fa,Infectious Disease,Germany,2,1,0,0,23,13,4,29,0.36425510259154625,0.7463186903385943,0.9086025913192751
a8699dcd,Cardiology,Japan,4,0,0,0,46,24,9,17,0.384237441686175,0.526084007874815,0.18767410858835357
9e4c0aa2,Cardiology,Japan,2,1,0,1,40,12,6,51,0.2865549752641664,0.91371698544249,0.6403631278314201
3542f5d9,Endocrinology,France,3,1,0,0,47,16,6,24,0.47035480178974143,0.4422865079371756,0.5428716837409773
69579d11,Infectious Disease,USA,1,1,0,1,7,7,11,31,0.28275226227997063,0.5728345355585407,4.019398894480153
786f621e,Oncology,India,4,1,1,1,27,25,9,18,0.7282414380693992,0.10288935064182413,1.1804257926069852
33abb963,Endocrinology,France,1,1,0,0,21,19,4,33,0.2115392613885425,0.37943016080157044,1.4267498768963855
412fe92f,Cardiology,France,2,0,0,1,11,12,3,28,0.9534178761227619,0.8799156795825931,2.552323446812536
90dbb8ce,Cardiology,Canada,2,1,0,0,30,11,7,14,0.18083704611455398,0.4002187551366625,0.38138834354067497
1e8ebf25,Endocrinology,Japan,2,0,1,0,47,21,7,47,0.9491146428518884,0.32786769999921583,1.602052227309394
234240c9,Infectious Disease,Japan,1,1,0,1,22,16,9,14,0.849965474368366,0.5891832661979994,0.9690209688446858
e2b38c94,Cardiology,India,2,0,1,0,10,24,6,31,0.7126409085520423,0.17085708859786522,3.686068986884888
91ada2ae,Infectious Disease,Germany,4,0,0,0,35,22,2,8,0.9210714900089352,0.5784446184853593,0.5110821943777359
d159688c,Cardiology,Germany,3,0,0,0,33,22,6,31,0.22529691416563918,0.37329921841796954,0.5933587564463718
310ed7fa,Cardiology,Australia,3,1,0,1,13,19,8,11,0.25868329676822377,0.44479260088694883,0.7785386787972259
39e12f50,Neurology,France,4,1,1,1,39,27,6,29,0.32693733285293425,0.8122285039034304,0.1604076648695331
0912b010,Cardiology,Australia,3,1,1,1,21,7,9,9,0.3203303740893018,0.6957676167527065,0.012758380360149424
698ebb56,Oncology,UK,1,1,0,0,16,23,4,35,0.37976344383444416,0.5014954838114586,2.0506837158663282
57f66eb3,Endocrinology,UK,2,1,0,0,40,19,3,51,0.618067808445784,0.6197646817764455,1.2682019698589704
a41a20e9,Endocrinology,Australia,2,0,0,1,28,20,11,35,0.12535535017459418,0.7901728797882063,0.6813783366402897
fb269bf3,Infectious Disease,Germany,2,0,1,1,14,26,5,15,0.44404533553597825,0.7712053706765695,0.744850942080308
cdb144e4,Cardiology,UK,1,0,1,1,34,26,3,9,0.32174661510333685,0.26678953949606055,0.3069275489342844
b867e470,Oncology,Canada,1,1,0,1,33,21,11,16,0.6459668632474498,0.3708272997992843,0.8618336439511517
cd6e62b6,Infectious Disease,Germany,1,1,1,1,43,5,2,42,0.986652397946382,0.41341323786942274,1.6100485833121494
8bea0f15,Neurology,Japan,4,0,1,0,14,15,2,43,0.5658891509650353,0.26878806100450403,3.294972616791038
